"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.187938780E-1,-2.938164398E-2,-2.799300663E-2,9.765499115E0,9.765583436E0
6.207938780E-1,-3.637271002E-2,-2.051351964E-2,9.761227608E0,9.761316929E0
6.227938780E-1,-4.105577245E-2,-1.996764168E-2,9.755558014E0,9.755664839E0
6.247938780E-1,-3.768473491E-2,-1.614649594E-2,9.753297806E0,9.753383974E0
6.267938780E-1,-4.453215003E-2,-1.360864285E-2,9.749390602E0,9.749501804E0
6.287938780E-1,-4.502056912E-2,-1.557188760E-2,9.748404503E0,9.748520897E0
6.307938780E-1,-4.093126953E-2,-1.990060508E-2,9.741642952E0,9.741749268E0
6.327938780E-1,-3.993528336E-2,-2.188300341E-2,9.738358498E0,9.738464967E0
6.347938780E-1,-4.092169553E-2,-2.177765779E-2,9.746575356E0,9.746685591E0
6.367938780E-1,-3.434243053E-2,-2.127008885E-2,9.750711441E0,9.750795118E0
6.387938780E-1,-3.172796220E-2,-2.440170199E-2,9.753317833E0,9.753399964E0
6.407938780E-1,-2.733220719E-2,-3.134488687E-2,9.760078430E0,9.760167033E0
6.427938780E-1,-2.919010818E-2,-3.416046873E-2,9.765642166E0,9.765745538E0
6.447954410E-1,-3.615244851E-2,-4.033751041E-2,9.760470390E0,9.760620695E0
6.467954410E-1,-3.031059355E-2,-4.430230707E-2,9.758498192E0,9.758645827E0
6.487954410E-1,-2.904645540E-2,-5.001008511E-2,9.752741814E0,9.752913287E0
6.507954410E-1,-3.363374621E-2,-5.130295455E-2,9.748997688E0,9.749190692E0
6.527938780E-1,-3.425623849E-2,-4.373727739E-2,9.745989799E0,9.746148142E0
6.547938780E-1,-3.225468472E-2,-3.149811924E-2,9.749295235E0,9.749399472E0
6.567938780E-1,-2.397074737E-2,-2.210326865E-2,9.750357628E0,9.750412146E0
6.587938780E-1,-2.247676440E-2,-1.588792168E-2,9.754916191E0,9.754955024E0
6.609704410E-1,-2.547430620E-2,-1.229662076E-2,9.757846832E0,9.757887832E0
6.627938780E-1,-3.028186224E-2,-6.177040748E-3,9.761370659E0,9.761419584E0
6.647954410E-1,-3.444777429E-2,-6.014234386E-3,9.760729790E0,9.760792429E0
6.667954410E-1,-3.209188208E-2,-1.591665298E-2,9.757099152E0,9.757164910E0
6.687954410E-1,-3.410300985E-2,-2.639367804E-2,9.754868507E0,9.754963826E0
6.707954410E-1,-2.702574991E-2,-2.919010818E-2,9.749103546E0,9.749184705E0
6.727938780E-1,-3.199611232E-2,-2.786850743E-2,9.744218826E0,9.744311209E0
6.747938780E-1,-4.098873213E-2,-2.474647015E-2,9.744429588E0,9.744547217E0
6.767938780E-1,-4.169741645E-2,-2.821327187E-2,9.752427101E0,9.752557051E0
6.787938780E-1,-3.908294812E-2,-3.041593917E-2,9.756975174E0,9.757100858E0
6.807938780E-1,-3.902548552E-2,-3.095223941E-2,9.757521629E0,9.757648763E0
6.827938780E-1,-3.857537732E-2,-3.411258757E-2,9.754015923E0,9.754151852E0
6.847938780E-1,-3.689943627E-2,-3.325067088E-2,9.753039360E0,9.753165842E0
6.867938780E-1,-3.089477867E-2,-3.101927787E-2,9.756160736E0,9.756258965E0
6.887938780E-1,-2.346317656E-2,-2.689167485E-2,9.756832123E0,9.756897394E0
6.907938780E-1,-2.499546669E-2,-2.732262947E-2,9.758631706E0,9.758701967E0
6.927938780E-1,-3.131615743E-2,-2.655648626E-2,9.758276939E0,9.758363325E0
6.947938780E-1,-3.419877589E-2,-2.129881829E-2,9.757262230E0,9.757345408E0
6.967938780E-1,-3.341347724E-2,-2.230438218E-2,9.755931854E0,9.756014570E0
6.987938780E-1,-2.866338380E-2,-2.523488551E-2,9.753317833E0,9.753392596E0
7.007938780E-1,-2.397074737E-2,-2.440170199E-2,9.757300377E0,9.757360334E0
7.029391910E-1,-2.538811415E-2,-2.627875656E-2,9.757913589E0,9.757982002E0
7.047938780E-1,-2.044648118E-2,-2.317587286E-2,9.757664680E0,9.757713625E0
7.067938780E-1,-2.816538885E-2,-2.348233014E-2,9.761610031E0,9.761678908E0
7.087938780E-1,-3.236003220E-2,-1.755428687E-2,9.756017685E0,9.756087146E0
7.107938780E-1,-3.507984057E-2,-1.893334836E-2,9.745885849E0,9.745967374E0
7.127938780E-1,-3.145981207E-2,-1.558146439E-2,9.742581367E0,9.742644621E0
7.147938780E-1,-2.331952564E-2,-1.654872112E-2,9.753700256E0,9.753742172E0
7.167938780E-1,-2.527319267E-2,-2.255337872E-2,9.757818222E0,9.757877015E0
7.187938780E-1,-2.108812891E-2,-2.880703472E-2,9.754331589E0,9.754396921E0
7.207938780E-1,-2.135627903E-2,-3.667916730E-2,9.758276939E0,9.758369243E0
7.227938780E-1,-2.717897855E-2,-3.106716089E-2,9.759341240E0,9.759428534E0
7.247938780E-1,-2.893153392E-2,-2.520615608E-2,9.755471230E0,9.755546694E0
7.267938780E-1,-3.099054657E-2,-2.722686157E-2,9.756975174E0,9.757062379E0
7.287938780E-1,-2.707363293E-2,-3.229299188E-2,9.756697655E0,9.756788659E0
7.307938780E-1,-2.274491638E-2,-2.728432231E-2,9.757837296E0,9.757901949E0
7.327954410E-1,-2.100193873E-2,-2.377921157E-2,9.755710602E0,9.755762188E0
7.347938780E-1,-2.825157903E-2,-2.332910150E-2,9.756257057E0,9.756325854E0
7.367938780E-1,-3.075112775E-2,-2.092532441E-2,9.754963875E0,9.755034787E0
7.387938780E-1,-3.330813348E-2,-1.872265898E-2,9.748988152E0,9.749063029E0
7.409704410E-1,-3.763685375E-2,-2.353021502E-2,9.753288269E0,9.753389271E0
7.427938780E-1,-3.616202250E-2,-2.766739391E-2,9.752589226E0,9.752695514E0
7.447938780E-1,-3.517561033E-2,-2.391328663E-2,9.753996849E0,9.754089588E0
7.467938780E-1,-3.545333818E-2,-2.888364904E-2,9.757799149E0,9.757906304E0
7.487938780E-1,-3.708139434E-2,-3.053086065E-2,9.757722855E0,9.757841076E0
7.507938780E-1,-3.573106602E-2,-3.431369737E-2,9.758019447E0,9.758145196E0
7.527954410E-1,-3.117250651E-2,-3.347093984E-2,9.760547638E0,9.760654805E0
7.547938780E-1,-2.752374299E-2,-3.346136585E-2,9.763698578E0,9.763794710E0
7.567938780E-1,-2.718855441E-2,-3.107673861E-2,9.764569283E0,9.764656587E0
7.587938780E-1,-3.302082792E-2,-2.954444848E-2,9.765306473E0,9.765406994E0
7.607938780E-1,-3.929363936E-2,-2.423889749E-2,9.763305664E0,9.763414823E0
7.627938780E-1,-3.873818368E-2,-2.435381897E-2,9.765804291E0,9.765911488E0
7.647938780E-1,-3.598006442E-2,-3.032974713E-2,9.764426231E0,9.764539625E0
7.667938780E-1,-2.935291268E-2,-3.432327509E-2,9.767280579E0,9.767384992E0
7.687938780E-1,-2.957317978E-2,-2.735136077E-2,9.766647339E0,9.766730411E0
7.707938780E-1,-2.695871145E-2,-2.350148372E-2,9.763506889E0,9.763572393E0
7.727938780E-1,-1.744894311E-2,-2.710236423E-2,9.756975174E0,9.757028418E0
7.747938780E-1,-1.924938150E-2,-2.683421411E-2,9.756141663E0,9.756197556E0
7.767938780E-1,-2.380794100E-2,-2.457408793E-2,9.756687164E0,9.756747159E0
7.787938780E-1,-2.576160990E-2,-2.233311348E-2,9.759705544E0,9.759765096E0
7.807938780E-1,-2.206496149E-2,-1.493024174E-2,9.761390686E0,9.761427042E0
7.827938780E-1,-2.618298866E-2,-1.212423667E-2,9.765766144E0,9.765808769E0
7.847938780E-1,-2.698744275E-2,-1.755428687E-2,9.770938873E0,9.770991912E0
7.867938780E-1,-2.535938472E-2,-1.826296933E-2,9.771924973E0,9.771974944E0
7.887938780E-1,-1.714248396E-2,-7.642291952E-3,9.775947571E0,9.775965588E0
7.907938780E-1,-1.916319132E-2,-5.880159326E-3,9.773734093E0,9.773754648E0
7.927938780E-1,-2.017833106E-2,-2.558922768E-2,9.765288353E0,9.765342728E0
7.948188780E-1,-1.907699928E-2,-3.750277683E-2,9.766044617E0,9.766135256E0
7.967938780E-1,-2.760035731E-2,-3.544376418E-2,9.766676903E0,9.766780215E0
7.987938780E-1,-3.124912083E-2,-2.840480767E-2,9.765881538E0,9.765972843E0
8.007938780E-1,-2.997540496E-2,-2.428678051E-2,9.772153854E0,9.772230008E0
8.027938780E-1,-3.059789911E-2,-2.043690532E-2,9.765910149E0,9.765979466E0
8.047938780E-1,-3.260902688E-2,-1.586876810E-2,9.763803482E0,9.763870831E0
8.067938780E-1,-3.163219243E-2,-2.778231539E-2,9.761907578E0,9.761998361E0
8.087938780E-1,-3.693774343E-2,-2.444000915E-2,9.760307312E0,9.760407806E0
8.107938780E-1,-3.919786960E-2,-2.163400687E-2,9.761695862E0,9.761798533E0
8.127954410E-1,-3.632482886E-2,-2.643198520E-2,9.763429642E0,9.763532993E0
8.147938780E-1,-3.318363428E-2,-3.102885373E-2,9.760442734E0,9.760548463E0
8.167954410E-1,-3.770388663E-2,-3.389231861E-2,9.757761002E0,9.757892705E0
8.187938780E-1,-3.665044159E-2,-3.378697485E-2,9.753537178E0,9.753664557E0
8.209720030E-1,-3.066493571E-2,-2.784935385E-2,9.748883247E0,9.748971253E0
8.230720030E-1,-3.055001423E-2,-3.503195941E-2,9.754159927E0,9.754270676E0
8.252423160E-1,-3.538630158E-2,-3.733039647E-2,9.756697655E0,9.756833240E0
8.271626280E-1,-3.565445170E-2,-3.438073769E-2,9.751803398E0,9.751929183E0
8.287938780E-1,-3.326024860E-2,-3.283886984E-2,9.752445221E0,9.752557225E0
8.307938780E-1,-3.062662855E-2,-2.421974391E-2,9.753259659E0,9.753337816E0
8.327954410E-1,-2.955402620E-2,-2.547430620E-2,9.751775742E0,9.751853798E0
8.347954410E-1,-3.289633244E-2,-2.174892835E-2,9.744784355E0,9.744864151E0
8.367954410E-1,-3.669832274E-2,-2.733220719E-2,9.744908333E0,9.745015764E0
8.387938780E-1,-3.219722211E-2,-2.543599904E-2,9.744524956E0,9.744611345E0
8.407938780E-1,-3.057874553E-2,-2.554134279E-2,9.749753952E0,9.749835360E0
8.427938780E-1,-2.913264744E-2,-1.516966149E-2,9.752377510E0,9.752432821E0
8.447938780E-1,-3.485957533E-2,-1.374271791E-2,9.751592636E0,9.751664627E0
8.467938780E-1,-3.227383643E-2,-1.914403774E-2,9.748165131E0,9.748237354E0
8.487938780E-1,-3.416046873E-2,-2.422931977E-2,9.746661186E0,9.746751165E0
8.507938780E-1,-3.877649084E-2,-2.614468150E-2,9.747656822E0,9.747769011E0
8.527938780E-1,-4.288494214E-2,-2.446874045E-2,9.746967316E0,9.747092371E0
8.547938780E-1,-3.874776140E-2,-2.264914848E-2,9.750826836E0,9.750930128E0
8.567938780E-1,-3.704308718E-2,-1.514093112E-2,9.751172066E0,9.751254181E0
8.587938780E-1,-3.272394836E-2,-1.657745242E-2,9.755701065E0,9.755770033E0
8.607938780E-1,-3.508942202E-2,-2.531149983E-2,9.766543388E0,9.766639222E0
8.627938780E-1,-3.590345010E-2,-2.127008885E-2,9.771522522E0,9.771611631E0
8.647938780E-1,-3.051170707E-2,-1.922065206E-2,9.767165184E0,9.767231754E0
8.667938780E-1,-2.957317978E-2,-2.922841534E-2,9.760040283E0,9.760128852E0
8.687938780E-1,-2.848142385E-2,-2.921883762E-2,9.756908417E0,9.756993737E0
8.707954410E-1,-2.842396125E-2,-3.059789911E-2,9.757818222E0,9.757907594E0
8.727938780E-1,-2.805046737E-2,-3.001371212E-2,9.751133919E0,9.751220455E0
8.747954410E-1,-3.205357492E-2,-2.495715953E-2,9.750636101E0,9.750720725E0
8.767938780E-1,-3.414131701E-2,-2.005383372E-2,9.748988152E0,9.749068559E0
8.787938780E-1,-2.853888460E-2,-2.178723551E-2,9.743749619E0,9.743815771E0
8.807938780E-1,-3.334644437E-2,-1.767878607E-2,9.747217178E0,9.747290251E0
8.827938780E-1,-3.291548416E-2,-2.005383372E-2,9.750539780E0,9.750615959E0
8.847954410E-1,-2.795469947E-2,-2.531149983E-2,9.751889229E0,9.751962145E0
8.867938780E-1,-2.116474323E-2,-2.919968404E-2,9.758296967E0,9.758363605E0
8.887938780E-1,-1.959414594E-2,-2.760035731E-2,9.761648178E0,9.761706862E0
8.907938780E-1,-1.844492927E-2,-2.245761082E-2,9.769712448E0,9.769755671E0
8.927938780E-1,-1.448013168E-2,-1.654872112E-2,9.776675224E0,9.776699953E0
8.947938780E-1,-1.744894311E-2,-1.712333038E-2,9.773514748E0,9.773545324E0
8.967938780E-1,-2.964021638E-2,-2.176808193E-2,9.773188591E0,9.773257780E0
8.987938780E-1,-3.745489195E-2,-1.903869212E-2,9.769406319E0,9.769496669E0
9.009704410E-1,-2.925714478E-2,-1.899080910E-2,9.762290001E0,9.762352314E0
9.027938780E-1,-2.617341280E-2,-2.530192398E-2,9.762740135E0,9.762808007E0
9.047938780E-1,-2.254380286E-2,-2.349190786E-2,9.761831284E0,9.761885581E0
9.067938780E-1,-2.950614132E-2,-1.765963249E-2,9.763602257E0,9.763662812E0
9.090423160E-1,-3.100970015E-2,-1.338837668E-2,9.756956100E0,9.757014564E0
9.106438780E-1,-3.322194144E-2,-1.832043007E-2,9.745282173E0,9.745356021E0
9.127938780E-1,-3.326982632E-2,-2.168188989E-2,9.743309975E0,9.743390901E0
9.147938780E-1,-2.053267322E-2,-2.307052724E-2,9.751305580E0,9.751354488E0
9.167938780E-1,-1.687433384E-2,-2.639367804E-2,9.749831200E0,9.749881527E0
9.187938780E-1,-1.365652680E-2,-2.135627903E-2,9.752570152E0,9.752603097E0
9.207938780E-1,-1.063983236E-2,-1.491108816E-2,9.752885818E0,9.752903021E0
9.227938780E-1,-1.704671606E-2,-1.425986551E-2,9.754982948E0,9.755008265E0
9.249391910E-1,-2.697786503E-2,-1.511220075E-2,9.753911018E0,9.753960034E0
9.267938780E-1,-4.076846689E-2,-2.119347453E-2,9.756649017E0,9.756757211E0
9.287938780E-1,-3.513730317E-2,-2.179681137E-2,9.754954338E0,9.755041972E0
9.307938780E-1,-2.920926176E-2,-2.217988484E-2,9.755098343E0,9.755167288E0
9.327938780E-1,-2.166273631E-2,-2.812708169E-2,9.756486893E0,9.756551486E0
9.347938780E-1,-1.998679526E-2,-2.461239509E-2,9.757425308E0,9.757476820E0
9.367938780E-1,-2.215115353E-2,-2.610637434E-2,9.762817383E0,9.762877417E0
9.387938780E-1,-3.175669163E-2,-2.988921292E-2,9.766455650E0,9.766553016E0
9.407938780E-1,-3.508942202E-2,-3.385401145E-2,9.763047218E0,9.763168971E0
9.427938780E-1,-2.784935385E-2,-3.244622052E-2,9.759416580E0,9.759510251E0
9.447938780E-1,-2.942952700E-2,-3.338475153E-2,9.756917953E0,9.757019452E0
9.467938780E-1,-2.536896057E-2,-3.340390325E-2,9.752904892E0,9.752995091E0
9.487938780E-1,-2.169146761E-2,-3.528095782E-2,9.754656792E0,9.754744712E0
9.507938780E-1,-1.977610588E-2,-3.890099004E-2,9.761955261E0,9.762052802E0
9.527938780E-1,-1.407790557E-2,-3.874776140E-2,9.753001213E0,9.753088344E0
9.547954410E-1,-1.196143124E-2,-3.748362511E-2,9.748117447E0,9.748196852E0
9.567954410E-1,-1.156878285E-2,-3.525222465E-2,9.753949165E0,9.754019729E0
9.587938780E-1,-8.791509084E-3,-2.858676948E-2,9.759140015E0,9.759185843E0
9.607938780E-1,-1.830127649E-2,-3.236003220E-2,9.765240669E0,9.765311436E0
9.627938780E-1,-2.242888138E-2,-3.017651662E-2,9.766916275E0,9.766988645E0
9.647938780E-1,-2.143289335E-2,-3.066493571E-2,9.767318726E0,9.767390378E0
9.667938780E-1,-2.160527557E-2,-2.539769188E-2,9.767384529E0,9.767441444E0
9.687938780E-1,-2.027409896E-2,-2.525403909E-2,9.760519028E0,9.760572754E0
9.707938780E-1,-2.246718854E-2,-2.427720465E-2,9.751449585E0,9.751505687E0
9.727938780E-1,-2.583822422E-2,-1.830127649E-2,9.748748779E0,9.748800199E0
9.747938780E-1,-3.000413440E-2,-1.937388070E-2,9.742188454E0,9.742253921E0
9.767938780E-1,-3.574064374E-2,-2.210326865E-2,9.749783516E0,9.749874079E0
9.787938780E-1,-3.557783738E-2,-1.401086804E-2,9.759292603E0,9.759367510E0
9.809704410E-1,-3.891056404E-2,-1.108994242E-2,9.762931824E0,9.763015662E0
9.827938780E-1,-3.822103515E-2,-1.481532026E-2,9.760259628E0,9.760345709E0
9.847938780E-1,-3.742616251E-2,-1.425028872E-2,9.753614426E0,9.753696640E0
9.867938780E-1,-3.732081503E-2,-1.792778261E-2,9.750606537E0,9.750694441E0
9.887938780E-1,-3.449565917E-2,-1.568681002E-2,9.748902321E0,9.748975971E0
9.907938780E-1,-2.828988619E-2,-2.036986686E-2,9.752570152E0,9.752632456E0
9.927938780E-1,-3.448608145E-2,-2.219903842E-2,9.756237984E0,9.756324189E0
9.947938780E-1,-3.758896515E-2,-2.960190922E-2,9.753345490E0,9.753462844E0
9.967954410E-1,-3.620032966E-2,-2.654690854E-2,9.757826805E0,9.757930065E0
9.987938780E-1,-3.153642640E-2,-2.256295830E-2,9.762491226E0,9.762568237E0
1.000793878E0,-2.861549892E-2,-3.278141096E-2,9.758163452E0,9.758260471E0
1.002793878E0,-3.422750905E-2,-3.077028133E-2,9.750932693E0,9.751041315E0
1.004793878E0,-3.170880675E-2,-3.530010954E-2,9.751056671E0,9.751172122E0
1.006793878E0,-3.152684867E-2,-2.886449546E-2,9.749706268E0,9.749799968E0
1.008793878E0,-3.730166331E-2,-1.670195162E-2,9.748068810E0,9.748154486E0
1.010793878E0,-3.914998472E-2,-1.683602668E-2,9.752666473E0,9.752759585E0
1.012793878E0,-4.373727739E-2,-1.342668384E-2,9.758775711E0,9.758882959E0
1.014793878E0,-4.121857882E-2,-1.616564952E-2,9.760538101E0,9.760638520E0
1.016793878E0,-3.993528336E-2,-1.830127649E-2,9.757837296E0,9.757936178E0
1.018793878E0,-4.086423665E-2,-2.392286249E-2,9.756447792E0,9.756562699E0
1.020793878E0,-3.389231861E-2,-2.084870823E-2,9.752819061E0,9.752900235E0
1.022793878E0,-2.841438539E-2,-1.674025878E-2,9.754505157E0,9.754560907E0
1.024793878E0,-2.491885237E-2,-1.508347038E-2,9.755069733E0,9.755113221E0
1.026793878E0,-2.217988484E-2,-1.337879989E-2,9.751899719E0,9.751934120E0
1.028793878E0,-2.370259725E-2,-8.944737725E-3,9.748040199E0,9.748073120E0
1.030793878E0,-2.817496471E-2,-1.171243470E-2,9.752943039E0,9.752990769E0
1.032793878E0,-3.122996725E-2,-2.236184292E-2,9.763535500E0,9.763611054E0
1.034795441E0,-2.855803818E-2,-2.018790878E-2,9.763621330E0,9.763683966E0
1.036795441E0,-3.253241256E-2,-1.490151137E-2,9.756525040E0,9.756590658E0
1.038795441E0,-3.736870363E-2,-1.218169741E-2,9.752377510E0,9.752456712E0
1.040795441E0,-3.705266491E-2,-8.054094389E-3,9.757626534E0,9.757700207E0
1.042793878E0,-3.050213121E-2,-1.376187149E-2,9.759522438E0,9.759579806E0
1.044793878E0,-3.502238169E-2,-2.471773885E-2,9.759273529E0,9.759367672E0
1.046793878E0,-3.742616251E-2,-3.014778718E-2,9.764377594E0,9.764495860E0
1.048793878E0,-2.991794422E-2,-3.248452768E-2,9.769434929E0,9.769534746E0
1.050793878E0,-2.460281737E-2,-3.267606348E-2,9.772345543E0,9.772431142E0
1.052795441E0,-2.862507664E-2,-2.553176694E-2,9.767577171E0,9.767652485E0
1.054795441E0,-2.968810126E-2,-1.760217175E-2,9.768754959E0,9.768815930E0
1.056795441E0,-3.473507613E-2,-2.574245632E-2,9.765258789E0,9.765354495E0
1.058795441E0,-3.550122306E-2,-2.859634534E-2,9.756103516E0,9.756210017E0
1.060970441E0,-3.717716038E-2,-2.525403909E-2,9.759522438E0,9.759625921E0
1.062793878E0,-3.588429466E-2,-2.647029236E-2,9.760566711E0,9.760668568E0
1.064793878E0,-3.305913508E-2,-3.067451343E-2,9.759705544E0,9.759809738E0
1.066793878E0,-2.828988619E-2,-3.479253873E-2,9.759531975E0,9.759634993E0
1.068793878E0,-2.695871145E-2,-2.621171996E-2,9.756898880E0,9.756971332E0
1.070793878E0,-2.322375588E-2,-2.097320743E-2,9.757338524E0,9.757388702E0
1.072793878E0,-2.631706372E-2,-2.187342569E-2,9.761284828E0,9.761344812E0
1.074793878E0,-3.722504899E-2,-2.575203404E-2,9.758316040E0,9.758421020E0
1.076793878E0,-3.734954819E-2,-2.951571904E-2,9.752416611E0,9.752532795E0
1.078793878E0,-2.948698774E-2,-3.289633244E-2,9.751765251E0,9.751865317E0
1.080793878E0,-2.824200317E-2,-3.212060779E-2,9.760422707E0,9.760516418E0
1.082793878E0,-2.345360070E-2,-2.251507156E-2,9.756133080E0,9.756187250E0
1.084793878E0,-3.145981207E-2,-1.992933452E-2,9.753901482E0,9.753972576E0
1.086793878E0,-3.762727231E-2,-2.207453921E-2,9.755290031E0,9.755387573E0
1.088793878E0,-3.566402942E-2,-2.665225416E-2,9.758938789E0,9.759040350E0
1.090793878E0,-2.806004323E-2,-2.703532577E-2,9.758238792E0,9.758316587E0
1.092793878E0,-2.561795898E-2,-2.150950767E-2,9.752819061E0,9.752876426E0
1.094793878E0,-2.346317656E-2,-2.035071328E-2,9.750693321E0,9.750742788E0
1.096793878E0,-1.654872112E-2,-2.149993181E-2,9.754245758E0,9.754283491E0
1.098793878E0,-2.317587286E-2,-2.391328663E-2,9.752340317E0,9.752397173E0
1.100793878E0,-2.800258249E-2,-2.464112453E-2,9.755232811E0,9.755304123E0
1.102793878E0,-2.776316181E-2,-2.978386916E-2,9.760231018E0,9.760315948E0
1.104793878E0,-3.442861885E-2,-3.383485973E-2,9.766532898E0,9.766652189E0
1.106795441E0,-4.290409386E-2,-3.361459449E-2,9.765872002E0,9.766024097E0
1.108793878E0,-4.491522163E-2,-2.656606212E-2,9.766322136E0,9.766461549E0
1.110795441E0,-4.055777565E-2,-1.850239001E-2,9.762213707E0,9.762315490E0
1.112795441E0,-3.646847978E-2,-1.813847199E-2,9.757951736E0,9.758036741E0
1.114795441E0,-3.382528201E-2,-2.933375910E-2,9.762473106E0,9.762575775E0
1.116793878E0,-3.542460874E-2,-2.730347589E-2,9.768783569E0,9.768885955E0
1.118793878E0,-2.649902552E-2,-2.817496471E-2,9.766274452E0,9.766351043E0
1.120793878E0,-2.145204693E-2,-2.279280126E-2,9.760499954E0,9.760550141E0
1.122795441E0,-2.384624816E-2,-2.122220397E-2,9.765910149E0,9.765962321E0
1.124793878E0,-3.491703793E-2,-2.414312959E-2,9.762233734E0,9.762326033E0
1.126793878E0,-3.719631582E-2,-2.512954175E-2,9.757099152E0,9.757202412E0
1.128795441E0,-3.310701996E-2,-2.456451021E-2,9.758622169E0,9.758709245E0
1.130793878E0,-3.245579824E-2,-3.027228639E-2,9.757683754E0,9.757784689E0
1.132793878E0,-3.068408929E-2,-3.102885373E-2,9.755337715E0,9.755435318E0
1.134793878E0,-3.341347724E-2,-2.666183002E-2,9.757512093E0,9.757605728E0
1.136793878E0,-2.684378996E-2,-2.678632922E-2,9.760528564E0,9.760602233E0
1.138793878E0,-1.855985075E-2,-1.917276718E-2,9.762500763E0,9.762537232E0
1.140970441E0,-2.662352286E-2,-1.796608977E-2,9.760106087E0,9.760158934E0
1.142793878E0,-3.283886984E-2,-1.702756248E-2,9.761064529E0,9.761134620E0
1.144795441E0,-3.903506324E-2,-1.737232693E-2,9.760996819E0,9.761090330E0
1.146939191E0,-4.050031677E-2,-1.689348742E-2,9.752981186E0,9.753079907E0
1.148793878E0,-3.507026657E-2,-2.467943169E-2,9.746326447E0,9.746420789E0
1.150793878E0,-3.934152052E-2,-2.975513786E-2,9.748930931E0,9.749055720E0
1.152793878E0,-4.674439132E-2,-3.447650373E-2,9.753355026E0,9.753527974E0
1.154795441E0,-4.379473999E-2,-2.859634534E-2,9.754897118E0,9.755037340E0
1.156795441E0,-4.047158360E-2,-2.893153392E-2,9.754810333E0,9.754937192E0
1.158793878E0,-3.863283992E-2,-2.958275564E-2,9.751468658E0,9.751590057E0
1.160793878E0,-3.887225688E-2,-3.249410540E-2,9.750558853E0,9.750690482E0
1.162793878E0,-3.519476205E-2,-3.054043837E-2,9.755232811E0,9.755344104E0
1.164793878E0,-2.999455854E-2,-2.544557489E-2,9.752522469E0,9.752601789E0
1.166795441E0,-3.062662855E-2,-2.266830206E-2,9.747264862E0,9.747339336E0
1.168793878E0,-3.122038953E-2,-2.576160990E-2,9.754858017E0,9.754941994E0
1.170970441E0,-3.495534509E-2,-2.579034120E-2,9.758689880E0,9.758786564E0
1.172793878E0,-3.767516091E-2,-2.282153070E-2,9.758871078E0,9.758970487E0
1.174793878E0,-4.223372042E-2,-3.100012429E-2,9.751190186E0,9.751330921E0
1.176793878E0,-3.924575448E-2,-2.330037206E-2,9.752971649E0,9.753078444E0
1.178793878E0,-4.282747954E-2,-2.285983786E-2,9.757559776E0,9.757680542E0
1.180793878E0,-4.186022282E-2,-2.512954175E-2,9.754705429E0,9.754827614E0
1.182793878E0,-4.025131837E-2,-2.326206490E-2,9.755970001E0,9.756080768E0
1.184793878E0,-4.103661701E-2,-2.238099650E-2,9.755710602E0,9.755822582E0
1.186793878E0,-4.108449817E-2,-3.214934096E-2,9.757875443E0,9.758014894E0
1.188795441E0,-3.431369737E-2,-3.181415051E-2,9.753968239E0,9.754080478E0
1.190793878E0,-2.408566885E-2,-3.920744732E-2,9.749485970E0,9.749594556E0
1.192793878E0,-2.165316045E-2,-3.756981343E-2,9.747474670E0,9.747571123E0
1.194793878E0,-2.899857052E-2,-3.405512497E-2,9.748614311E0,9.748716924E0
1.196795441E0,-2.477519959E-2,-4.227202758E-2,9.750387192E0,9.750510301E0
1.198795441E0,-2.421974391E-2,-3.810611367E-2,9.749390602E0,9.749495155E0
